State,Year,County,CountyID,Population Change Abs,Pop Change (%),Population
OH,2014,Franklin,FranklinOH2014,153280,13.17431559,1238362
OH,2015,Franklin,FranklinOH2015,153280,13.17431559,1257386
OH,2016,Franklin,FranklinOH2016,153280,13.17431559,1274450
OH,2017,Franklin,FranklinOH2017,153280,13.17431559,1295510
OH,2018,Franklin,FranklinOH2018,153280,13.17431559,1307698
OH,2019,Franklin,FranklinOH2019,153280,13.17431559,1316756
OH,2010,Union,UnionOH2010,6657,12.72094934,52464
OH,2011,Union,UnionOH2011,6657,12.72094934,53095
OH,2012,Union,UnionOH2012,6657,12.72094934,52796
OH,2013,Union,UnionOH2013,6657,12.72094934,53436
OH,2014,Union,UnionOH2014,6657,12.72094934,53773
OH,2015,Union,UnionOH2015,6657,12.72094934,54388
OH,2016,Union,UnionOH2016,6657,12.72094934,55581
OH,2017,Union,UnionOH2017,6657,12.72094934,56798
OH,2018,Union,UnionOH2018,6657,12.72094934,57782
OH,2019,Union,UnionOH2019,6657,12.72094934,58988
OH,2010,Warren,WarrenOH2010,21804,10.2463369,213429
OH,2011,Warren,WarrenOH2011,21804,10.2463369,215332
OH,2012,Warren,WarrenOH2012,21804,10.2463369,217212
OH,2013,Warren,WarrenOH2013,21804,10.2463369,219216
OH,2014,Warren,WarrenOH2014,21804,10.2463369,221267
OH,2015,Warren,WarrenOH2015,21804,10.2463369,223864
OH,2016,Warren,WarrenOH2016,21804,10.2463369,226539
OH,2017,Warren,WarrenOH2017,21804,10.2463369,228709
OH,2018,Warren,WarrenOH2018,21804,10.2463369,231945
OH,2019,Warren,WarrenOH2019,21804,10.2463369,234602
OH,2010,Fairfield,FairfieldOH2010,11380,7.784177189,146417
OH,2011,Fairfield,FairfieldOH2011,11380,7.784177189,147174
OH,2012,Fairfield,FairfieldOH2012,11380,7.784177189,147301
OH,2013,Fairfield,FairfieldOH2013,11380,7.784177189,148796
OH,2014,Fairfield,FairfieldOH2014,11380,7.784177189,150360
OH,2015,Fairfield,FairfieldOH2015,11380,7.784177189,151254
OH,2016,Fairfield,FairfieldOH2016,11380,7.784177189,152789
OH,2017,Fairfield,FairfieldOH2017,11380,7.784177189,154686
OH,2018,Fairfield,FairfieldOH2018,11380,7.784177189,155982
OH,2019,Fairfield,FairfieldOH2019,11380,7.784177189,157574
OK,2010,Canadian,CanadianOK2010,32740,28.3301317,116361
OK,2011,Canadian,CanadianOK2011,32740,28.3301317,119397
OK,2012,Canadian,CanadianOK2012,32740,28.3301317,122500
OK,2013,Canadian,CanadianOK2013,32740,28.3301317,125943
OK,2014,Canadian,CanadianOK2014,32740,28.3301317,129321
OK,2015,Canadian,CanadianOK2015,32740,28.3301317,133158
OK,2016,Canadian,CanadianOK2016,32740,28.3301317,136386
OK,2017,Canadian,CanadianOK2017,32740,28.3301317,140001
OK,2018,Canadian,CanadianOK2018,32740,28.3301317,144426
OK,2019,Canadian,CanadianOK2019,32740,28.3301317,148306
OK,2010,McClain,McClainOK2010,5971,17.30574153,34733
OK,2011,McClain,McClainOK2011,5971,17.30574153,35196
OK,2012,McClain,McClainOK2012,5971,17.30574153,35580
OK,2013,McClain,McClainOK2013,5971,17.30574153,36457
OK,2014,McClain,McClainOK2014,5971,17.30574153,37244
OK,2015,McClain,McClainOK2015,5971,17.30574153,37973
OK,2016,McClain,McClainOK2016,5971,17.30574153,38597
OK,2017,McClain,McClainOK2017,5971,17.30574153,39306
OK,2018,McClain,McClainOK2018,5971,17.30574153,39887
OK,2019,McClain,McClainOK2019,5971,17.30574153,40474
OK,2010,Logan,LoganOK2010,6157,14.71066087,42056
OK,2011,Logan,LoganOK2011,6157,14.71066087,42575
OK,2012,Logan,LoganOK2012,6157,14.71066087,43042
OK,2013,Logan,LoganOK2013,6157,14.71066087,43829
OK,2014,Logan,LoganOK2014,6157,14.71066087,44680
OK,2015,Logan,LoganOK2015,6157,14.71066087,45346
OK,2016,Logan,LoganOK2016,6157,14.71066087,46027
OK,2017,Logan,LoganOK2017,6157,14.71066087,46785
OK,2018,Logan,LoganOK2018,6157,14.71066087,47248
OK,2019,Logan,LoganOK2019,6157,14.71066087,48011
OK,2010,Bryan,BryanOK2010,5579,13.15305545,42580
OK,2011,Bryan,BryanOK2011,5579,13.15305545,43120
OK,2012,Bryan,BryanOK2012,5579,13.15305545,43453
OK,2013,Bryan,BryanOK2013,5579,13.15305545,44118
OK,2014,Bryan,BryanOK2014,5579,13.15305545,44483
OK,2015,Bryan,BryanOK2015,5579,13.15305545,45021
OK,2016,Bryan,BryanOK2016,5579,13.15305545,45599
OK,2017,Bryan,BryanOK2017,5579,13.15305545,46481
OK,2018,Bryan,BryanOK2018,5579,13.15305545,47191
OK,2019,Bryan,BryanOK2019,5579,13.15305545,47995
OK,2010,Wagoner,WagonerOK2010,8207,11.2298514,73426
OK,2011,Wagoner,WagonerOK2011,8207,11.2298514,74035
OK,2012,Wagoner,WagonerOK2012,8207,11.2298514,74984
OK,2013,Wagoner,WagonerOK2013,8207,11.2298514,75654
OK,2014,Wagoner,WagonerOK2014,8207,11.2298514,75651
OK,2015,Wagoner,WagonerOK2015,8207,11.2298514,76733
OK,2016,Wagoner,WagonerOK2016,8207,11.2298514,77662
OK,2017,Wagoner,WagonerOK2017,8207,11.2298514,78984
OK,2018,Wagoner,WagonerOK2018,8207,11.2298514,80123
OK,2019,Wagoner,WagonerOK2019,8207,11.2298514,81289
OR,2010,Deschutes,DeschutesOR2010,39964,25.33728951,157742
OR,2011,Deschutes,DeschutesOR2011,39964,25.33728951,159660
OR,2012,Deschutes,DeschutesOR2012,39964,25.33728951,161359
OR,2013,Deschutes,DeschutesOR2013,39964,25.33728951,165299
OR,2014,Deschutes,DeschutesOR2014,39964,25.33728951,169512
OR,2015,Deschutes,DeschutesOR2015,39964,25.33728951,174246
OR,2016,Deschutes,DeschutesOR2016,39964,25.33728951,180666
OR,2017,Deschutes,DeschutesOR2017,39964,25.33728951,186744
OR,2018,Deschutes,DeschutesOR2018,39964,25.33728951,191905
OR,2019,Deschutes,DeschutesOR2019,39964,25.33728951,197692
OR,2010,Crook,CrookOR2010,3426,16.33139479,20884
OR,2011,Crook,CrookOR2011,3426,16.33139479,20638
OR,2012,Crook,CrookOR2012,3426,16.33139479,20607
OR,2013,Crook,CrookOR2013,3426,16.33139479,20699
OR,2014,Crook,CrookOR2014,3426,16.33139479,20956
OR,2015,Crook,CrookOR2015,3426,16.33139479,21455
OR,2016,Crook,CrookOR2016,3426,16.33139479,22306
OR,2017,Crook,CrookOR2017,3426,16.33139479,23065
OR,2018,Crook,CrookOR2018,3426,16.33139479,23825
OR,2019,Crook,CrookOR2019,3426,16.33139479,24404
OR,2010,Polk,PolkOR2010,10685,14.17108753,75538
OR,2011,Polk,PolkOR2011,10685,14.17108753,75931
OR,2012,Polk,PolkOR2012,10685,14.17108753,76209
OR,2013,Polk,PolkOR2013,10685,14.17108753,76544
OR,2014,Polk,PolkOR2014,10685,14.17108753,77659
OR,2015,Polk,PolkOR2015,10685,14.17108753,78962
OR,2016,Polk,PolkOR2016,10685,14.17108753,81436
OR,2017,Polk,PolkOR2017,10685,14.17108753,83711
OR,2018,Polk,PolkOR2018,10685,14.17108753,84992
OR,2019,Polk,PolkOR2019,10685,14.17108753,86085
OR,2010,Washington,WashingtonOR2010,71730,13.53748712,531638
OR,2011,Washington,WashingtonOR2011,71730,13.53748712,540967
OR,2012,Washington,WashingtonOR2012,71730,13.53748712,548524
OR,2013,Washington,WashingtonOR2013,71730,13.53748712,555264
OR,2014,Washington,WashingtonOR2014,71730,13.53748712,562316
OR,2015,Washington,WashingtonOR2015,71730,13.53748712,572664
OR,2016,Washington,WashingtonOR2016,71730,13.53748712,584910
OR,2017,Washington,WashingtonOR2017,71730,13.53748712,591336
OR,2018,Washington,WashingtonOR2018,71730,13.53748712,596904
OR,2019,Washington,WashingtonOR2019,71730,13.53748712,601592
OR,2010,Jefferson,JeffersonOR2010,2933,13.50057537,21661
OR,2011,Jefferson,JeffersonOR2011,2933,13.50057537,21752
OR,2012,Jefferson,JeffersonOR2012,2933,13.50057537,21834
OR,2013,Jefferson,JeffersonOR2013,2933,13.50057537,21871
OR,2014,Jefferson,JeffersonOR2014,2933,13.50057537,22203
OR,2015,Jefferson,JeffersonOR2015,2933,13.50057537,22541
OR,2016,Jefferson,JeffersonOR2016,2933,13.50057537,23036
OR,2017,Jefferson,JeffersonOR2017,2933,13.50057537,23652
OR,2018,Jefferson,JeffersonOR2018,2933,13.50057537,24150
OR,2019,Jefferson,JeffersonOR2019,2933,13.50057537,24658
PA,2010,Cumberland,CumberlandPA2010,17983,7.639759205,235886
PA,2011,Cumberland,CumberlandPA2011,17983,7.639759205,237107
PA,2012,Cumberland,CumberlandPA2012,17983,7.639759205,239244
PA,2013,Cumberland,CumberlandPA2013,17983,7.639759205,241059
PA,2014,Cumberland,CumberlandPA2014,17983,7.639759205,243280
PA,2015,Cumberland,CumberlandPA2015,17983,7.639759205,245744
PA,2016,Cumberland,CumberlandPA2016,17983,7.639759205,247369
PA,2017,Cumberland,CumberlandPA2017,17983,7.639759205,249024
PA,2018,Cumberland,CumberlandPA2018,17983,7.639759205,251131
PA,2019,Cumberland,CumberlandPA2019,17983,7.639759205,253370
PA,2010,Lebanon,LebanonPA2010,8196,6.134868298,133664
PA,2011,Lebanon,LebanonPA2011,8196,6.134868298,134529
PA,2012,Lebanon,LebanonPA2012,8196,6.134868298,135545
PA,2013,Lebanon,LebanonPA2013,8196,6.134868298,135804
PA,2014,Lebanon,LebanonPA2014,8196,6.134868298,136538
PA,2015,Lebanon,LebanonPA2015,8196,6.134868298,137479
PA,2016,Lebanon,LebanonPA2016,8196,6.134868298,138480
PA,2017,Lebanon,LebanonPA2017,8196,6.134868298,139553
PA,2018,Lebanon,LebanonPA2018,8196,6.134868298,141339
PA,2019,Lebanon,LebanonPA2019,8196,6.134868298,141793
PA,2010,Lehigh,LehighPA2010,19643,5.617501966,350164
PA,2011,Lehigh,LehighPA2011,19643,5.617501966,353436
PA,2012,Lehigh,LehighPA2012,19643,5.617501966,354759
PA,2013,Lehigh,LehighPA2013,19643,5.617501966,355341
PA,2014,Lehigh,LehighPA2014,19643,5.617501966,357636
PA,2015,Lehigh,LehighPA2015,19643,5.617501966,359710
PA,2016,Lehigh,LehighPA2016,19643,5.617501966,362298
PA,2017,Lehigh,LehighPA2017,19643,5.617501966,365577
PA,2018,Lehigh,LehighPA2018,19643,5.617501966,368359
PA,2019,Lehigh,LehighPA2019,19643,5.617501966,369318
PA,2010,Centre,CentrePA2010,8380,5.441381773,154230
PA,2011,Centre,CentrePA2011,8380,5.441381773,155067
PA,2012,Centre,CentrePA2012,8380,5.441381773,155826
PA,2013,Centre,CentrePA2013,8380,5.441381773,158231
PA,2014,Centre,CentrePA2014,8380,5.441381773,159653
PA,2015,Centre,CentrePA2015,8380,5.441381773,160466
PA,2016,Centre,CentrePA2016,8380,5.441381773,162034
PA,2017,Centre,CentrePA2017,8380,5.441381773,162316
PA,2018,Centre,CentrePA2018,8380,5.441381773,162601
PA,2019,Centre,CentrePA2019,8380,5.441381773,162385
PA,2010,Chester,ChesterPA2010,25856,5.180182436,499925
PA,2011,Chester,ChesterPA2011,25856,5.180182436,503462
PA,2012,Chester,ChesterPA2012,25856,5.180182436,506089
PA,2013,Chester,ChesterPA2013,25856,5.180182436,509105
PA,2014,Chester,ChesterPA2014,25856,5.180182436,512770
PA,2015,Chester,ChesterPA2015,25856,5.180182436,515055
PA,2016,Chester,ChesterPA2016,25856,5.180182436,516767
PA,2017,Chester,ChesterPA2017,25856,5.180182436,518901
PA,2018,Chester,ChesterPA2018,25856,5.180182436,522086
PA,2019,Chester,ChesterPA2019,25856,5.180182436,524989
RI,2010,Providence,ProvidenceRI2010,12150,1.938476118,627838
RI,2011,Providence,ProvidenceRI2011,12150,1.938476118,629393
RI,2012,Providence,ProvidenceRI2012,12150,1.938476118,631229
RI,2013,Providence,ProvidenceRI2013,12150,1.938476118,631584
RI,2014,Providence,ProvidenceRI2014,12150,1.938476118,632668
RI,2015,Providence,ProvidenceRI2015,12150,1.938476118,633747
RI,2016,Providence,ProvidenceRI2016,12150,1.938476118,634922
RI,2017,Providence,ProvidenceRI2017,12150,1.938476118,634130
RI,2018,Providence,ProvidenceRI2018,12150,1.938476118,636953
RI,2019,Providence,ProvidenceRI2019,12150,1.938476118,638931
RI,2010,Kent,KentRI2010,-1817,-1.093860056,166030
RI,2011,Kent,KentRI2011,-1817,-1.093860056,165278
RI,2012,Kent,KentRI2012,-1817,-1.093860056,164627
RI,2013,Kent,KentRI2013,-1817,-1.093860056,164358
RI,2014,Kent,KentRI2014,-1817,-1.093860056,164490
RI,2015,Kent,KentRI2015,-1817,-1.093860056,163747
RI,2016,Kent,KentRI2016,-1817,-1.093860056,163711
RI,2017,Kent,KentRI2017,-1817,-1.093860056,163543
RI,2018,Kent,KentRI2018,-1817,-1.093860056,164053
RI,2019,Kent,KentRI2019,-1817,-1.093860056,164292
RI,2010,Washington,WashingtonRI2010,-1512,-1.189717442,127097
RI,2011,Washington,WashingtonRI2011,-1512,-1.189717442,126533
RI,2012,Washington,WashingtonRI2012,-1512,-1.189717442,126291
RI,2013,Washington,WashingtonRI2013,-1512,-1.189717442,126433
RI,2014,Washington,WashingtonRI2014,-1512,-1.189717442,126353
RI,2015,Washington,WashingtonRI2015,-1512,-1.189717442,126185
RI,2016,Washington,WashingtonRI2016,-1512,-1.189717442,126129
RI,2017,Washington,WashingtonRI2017,-1512,-1.189717442,126314
RI,2018,Washington,WashingtonRI2018,-1512,-1.189717442,126097
RI,2019,Washington,WashingtonRI2019,-1512,-1.189717442,125577
SC,2010,Horry,HorrySC2010,84935,31.55722173,270274
SC,2011,Horry,HorrySC2011,84935,31.55722173,275465
SC,2012,Horry,HorrySC2012,84935,31.55722173,281286
SC,2013,Horry,HorrySC2013,84935,31.55722173,288783
SC,2014,Horry,HorrySC2014,84935,31.55722173,297760
SC,2015,Horry,HorrySC2015,84935,31.55722173,308987
SC,2016,Horry,HorrySC2016,84935,31.55722173,321033
SC,2017,Horry,HorrySC2017,84935,31.55722173,332655
SC,2018,Horry,HorrySC2018,84935,31.55722173,344105
SC,2019,Horry,HorrySC2019,84935,31.55722173,354081
SC,2010,Lancaster,LancasterSC2010,21361,27.86786865,76971
SC,2011,Lancaster,LancasterSC2011,21361,27.86786865,77850
SC,2012,Lancaster,LancasterSC2012,21361,27.86786865,79315
SC,2013,Lancaster,LancasterSC2013,21361,27.86786865,80649
SC,2014,Lancaster,LancasterSC2014,21361,27.86786865,83429
SC,2015,Lancaster,LancasterSC2015,21361,27.86786865,86261
SC,2016,Lancaster,LancasterSC2016,21361,27.86786865,89823
SC,2017,Lancaster,LancasterSC2017,21361,27.86786865,92411
SC,2018,Lancaster,LancasterSC2018,21361,27.86786865,95035
SC,2019,Lancaster,LancasterSC2019,21361,27.86786865,98012
SC,2010,Berkeley,BerkeleySC2010,49534,27.76989791,179480
SC,2011,Berkeley,BerkeleySC2011,49534,27.76989791,183778
SC,2012,Berkeley,BerkeleySC2012,49534,27.76989791,189603
SC,2013,Berkeley,BerkeleySC2013,49534,27.76989791,194031
SC,2014,Berkeley,BerkeleySC2014,49534,27.76989791,198295
SC,2015,Berkeley,BerkeleySC2015,49534,27.76989791,203066
SC,2016,Berkeley,BerkeleySC2016,49534,27.76989791,208525
SC,2017,Berkeley,BerkeleySC2017,49534,27.76989791,214541
SC,2018,Berkeley,BerkeleySC2018,49534,27.76989791,221182
SC,2019,Berkeley,BerkeleySC2019,49534,27.76989791,227907
SC,2010,York,YorkSC2010,54942,24.30664006,226865
SC,2011,York,YorkSC2011,54942,24.30664006,230074
SC,2012,York,YorkSC2012,54942,24.30664006,234059
SC,2013,York,YorkSC2013,54942,24.30664006,238605
SC,2014,York,YorkSC2014,54942,24.30664006,244481
SC,2015,York,YorkSC2015,54942,24.30664006,250566
SC,2016,York,YorkSC2016,54942,24.30664006,257866
SC,2017,York,YorkSC2017,54942,24.30664006,266165
SC,2018,York,YorkSC2018,54942,24.30664006,273782
SC,2019,York,YorkSC2019,54942,24.30664006,280979
SC,2010,Jasper,JasperSC2010,5282,21.30611916,24948
SC,2011,Jasper,JasperSC2011,5282,21.30611916,25298
SC,2012,Jasper,JasperSC2012,5282,21.30611916,25730
SC,2013,Jasper,JasperSC2013,5282,21.30611916,26330
SC,2014,Jasper,JasperSC2014,5282,21.30611916,26685
SC,2015,Jasper,JasperSC2015,5282,21.30611916,27460
SC,2016,Jasper,JasperSC2016,5282,21.30611916,28085
SC,2017,Jasper,JasperSC2017,5282,21.30611916,28522
SC,2018,Jasper,JasperSC2018,5282,21.30611916,29147
SC,2019,Jasper,JasperSC2019,5282,21.30611916,30073
SD,2010,Lincoln,LincolnSD2010,16305,36.37641389,45183
SD,2011,Lincoln,LincolnSD2011,16305,36.37641389,46800
SD,2012,Lincoln,LincolnSD2012,16305,36.37641389,48399
SD,2013,Lincoln,LincolnSD2013,16305,36.37641389,49891
SD,2014,Lincoln,LincolnSD2014,16305,36.37641389,51571
SD,2015,Lincoln,LincolnSD2015,16305,36.37641389,52959
SD,2016,Lincoln,LincolnSD2016,16305,36.37641389,54567
SD,2017,Lincoln,LincolnSD2017,16305,36.37641389,56681
SD,2018,Lincoln,LincolnSD2018,16305,36.37641389,58795
SD,2019,Lincoln,LincolnSD2019,16305,36.37641389,61128
SD,2010,Lake,LakeSD2010,1595,14.23852883,11279
SD,2011,Lake,LakeSD2011,1595,14.23852883,11559
SD,2012,Lake,LakeSD2012,1595,14.23852883,11750
SD,2013,Lake,LakeSD2013,1595,14.23852883,11910
SD,2014,Lake,LakeSD2014,1595,14.23852883,12088
SD,2015,Lake,LakeSD2015,1595,14.23852883,12334
SD,2016,Lake,LakeSD2016,1595,14.23852883,12605
SD,2017,Lake,LakeSD2017,1595,14.23852883,12795
SD,2018,Lake,LakeSD2018,1595,14.23852883,13055
SD,2019,Lake,LakeSD2019,1595,14.23852883,12797
SD,2010,Minnehaha,MinnehahaSD2010,23660,13.96084355,169955
SD,2011,Minnehaha,MinnehahaSD2011,23660,13.96084355,171452
SD,2012,Minnehaha,MinnehahaSD2012,23660,13.96084355,174766
SD,2013,Minnehaha,MinnehahaSD2013,23660,13.96084355,177981
SD,2014,Minnehaha,MinnehahaSD2014,23660,13.96084355,180822
SD,2015,Minnehaha,MinnehahaSD2015,23660,13.96084355,183439
SD,2016,Minnehaha,MinnehahaSD2016,23660,13.96084355,186268
SD,2017,Minnehaha,MinnehahaSD2017,23660,13.96084355,189538
SD,2018,Minnehaha,MinnehahaSD2018,23660,13.96084355,190992
SD,2019,Minnehaha,MinnehahaSD2019,23660,13.96084355,193134
SD,2010,Pennington,PenningtonSD2010,12815,12.6931458,101243
SD,2011,Pennington,PenningtonSD2011,12815,12.6931458,102404
SD,2012,Pennington,PenningtonSD2012,12815,12.6931458,104232
SD,2013,Pennington,PenningtonSD2013,12815,12.6931458,105919
SD,2014,Pennington,PenningtonSD2014,12815,12.6931458,107510
SD,2015,Pennington,PenningtonSD2015,12815,12.6931458,108088
SD,2016,Pennington,PenningtonSD2016,12815,12.6931458,109111
SD,2017,Pennington,PenningtonSD2017,12815,12.6931458,110503
SD,2018,Pennington,PenningtonSD2018,12815,12.6931458,111950
SD,2019,Pennington,PenningtonSD2019,12815,12.6931458,113775
SD,2010,Meade,MeadeSD2010,2892,11.36792453,25484
SD,2011,Meade,MeadeSD2011,2892,11.36792453,25499
SD,2012,Meade,MeadeSD2012,2892,11.36792453,25843
SD,2013,Meade,MeadeSD2013,2892,11.36792453,26401
SD,2014,Meade,MeadeSD2014,2892,11.36792453,26721
SD,2015,Meade,MeadeSD2015,2892,11.36792453,26770
SD,2016,Meade,MeadeSD2016,2892,11.36792453,27339
SD,2017,Meade,MeadeSD2017,2892,11.36792453,27941
SD,2018,Meade,MeadeSD2018,2892,11.36792453,28204
SD,2019,Meade,MeadeSD2019,2892,11.36792453,28332
TN,2010,Trousdale,TrousdaleTN2010,3420,43.48931841,7874
TN,2011,Trousdale,TrousdaleTN2011,3420,43.48931841,7815
TN,2012,Trousdale,TrousdaleTN2012,3420,43.48931841,7794
TN,2013,Trousdale,TrousdaleTN2013,3420,43.48931841,7810
TN,2014,Trousdale,TrousdaleTN2014,3420,43.48931841,7998
TN,2015,Trousdale,TrousdaleTN2015,3420,43.48931841,8051
TN,2016,Trousdale,TrousdaleTN2016,3420,43.48931841,9955
TN,2017,Trousdale,TrousdaleTN2017,3420,43.48931841,10831
TN,2018,Trousdale,TrousdaleTN2018,3420,43.48931841,11033
TN,2019,Trousdale,TrousdaleTN2019,3420,43.48931841,11284
TN,2010,Williamson,WilliamsonTN2010,55135,30.08288001,184143
TN,2011,Williamson,WilliamsonTN2011,55135,30.08288001,188501
TN,2012,Williamson,WilliamsonTN2012,55135,30.08288001,193211
TN,2013,Williamson,WilliamsonTN2013,55135,30.08288001,199143
TN,2014,Williamson,WilliamsonTN2014,55135,30.08288001,205334
TN,2015,Williamson,WilliamsonTN2015,55135,30.08288001,211605
TN,2016,Williamson,WilliamsonTN2016,55135,30.08288001,218903
TN,2017,Williamson,WilliamsonTN2017,55135,30.08288001,226048
TN,2018,Williamson,WilliamsonTN2018,55135,30.08288001,231978
TN,2019,Williamson,WilliamsonTN2019,55135,30.08288001,238412
TN,2010,Wilson,WilsonTN2010,30595,26.82313128,114677
TN,2011,Wilson,WilsonTN2011,30595,26.82313128,116800
TN,2012,Wilson,WilsonTN2012,30595,26.82313128,119143
TN,2013,Wilson,WilsonTN2013,30595,26.82313128,121990
TN,2014,Wilson,WilsonTN2014,30595,26.82313128,125197
TN,2015,Wilson,WilsonTN2015,30595,26.82313128,128536
TN,2016,Wilson,WilsonTN2016,30595,26.82313128,132494
TN,2017,Wilson,WilsonTN2017,30595,26.82313128,136691
TN,2018,Wilson,WilsonTN2018,30595,26.82313128,140954
TN,2019,Wilson,WilsonTN2019,30595,26.82313128,144657
TN,2010,Rutherford,RutherfordTN2010,69697,26.54234009,263708
TN,2011,Rutherford,RutherfordTN2011,69697,26.54234009,269160
TN,2012,Rutherford,RutherfordTN2012,69697,26.54234009,274397
TN,2013,Rutherford,RutherfordTN2013,69697,26.54234009,281148
TN,2014,Rutherford,RutherfordTN2014,69697,26.54234009,288848
TN,2015,Rutherford,RutherfordTN2015,69697,26.54234009,298197
TN,2016,Rutherford,RutherfordTN2016,69697,26.54234009,307415
TN,2017,Rutherford,RutherfordTN2017,69697,26.54234009,316531
TN,2018,Rutherford,RutherfordTN2018,69697,26.54234009,324647
TN,2019,Rutherford,RutherfordTN2019,69697,26.54234009,332285
TN,2010,Montgomery,MontgomeryTN2010,36631,21.25236421,173159
TN,2011,Montgomery,MontgomeryTN2011,36631,21.25236421,176504
TN,2012,Montgomery,MontgomeryTN2012,36631,21.25236421,184782
TN,2013,Montgomery,MontgomeryTN2013,36631,21.25236421,184252
TN,2014,Montgomery,MontgomeryTN2014,36631,21.25236421,189005
TN,2015,Montgomery,MontgomeryTN2015,36631,21.25236421,192398
TN,2016,Montgomery,MontgomeryTN2016,36631,21.25236421,194424
TN,2017,Montgomery,MontgomeryTN2017,36631,21.25236421,199771
TN,2018,Montgomery,MontgomeryTN2018,36631,21.25236421,205312
TN,2019,Montgomery,MontgomeryTN2019,36631,21.25236421,208993
TX,2010,Loving,LovingTX2010,87,106.097561,84
TX,2011,Loving,LovingTX2011,87,106.097561,95
TX,2012,Loving,LovingTX2012,87,106.097561,86
TX,2013,Loving,LovingTX2013,87,106.097561,106
TX,2014,Loving,LovingTX2014,87,106.097561,89
TX,2015,Loving,LovingTX2015,87,106.097561,119
TX,2016,Loving,LovingTX2016,87,106.097561,117
TX,2017,Loving,LovingTX2017,87,106.097561,133
TX,2018,Loving,LovingTX2018,87,106.097561,148
TX,2019,Loving,LovingTX2019,87,106.097561,169
TX,2010,Hays,HaysTX2010,73088,46.52234521,158214
TX,2011,Hays,HaysTX2011,73088,46.52234521,163270
TX,2012,Hays,HaysTX2012,73088,46.52234521,168519
TX,2013,Hays,HaysTX2013,73088,46.52234521,176035
TX,2014,Hays,HaysTX2014,73088,46.52234521,184854
TX,2015,Hays,HaysTX2015,73088,46.52234521,194662
TX,2016,Hays,HaysTX2016,73088,46.52234521,204546
TX,2017,Hays,HaysTX2017,73088,46.52234521,214726
TX,2018,Hays,HaysTX2018,73088,46.52234521,222706
TX,2019,Hays,HaysTX2019,73088,46.52234521,230191
TX,2010,Comal,ComalTX2010,47689,43.94489495,109306
TX,2011,Comal,ComalTX2011,47689,43.94489495,112113
TX,2012,Comal,ComalTX2012,47689,43.94489495,114873
TX,2013,Comal,ComalTX2013,47689,43.94489495,118627
TX,2014,Comal,ComalTX2014,47689,43.94489495,123214
TX,2015,Comal,ComalTX2015,47689,43.94489495,128795
TX,2016,Comal,ComalTX2016,47689,43.94489495,134343
TX,2017,Comal,ComalTX2017,47689,43.94489495,140721
TX,2018,Comal,ComalTX2018,47689,43.94489495,148141
TX,2019,Comal,ComalTX2019,47689,43.94489495,156209
TX,2010,Kendall,KendallTX2010,14047,42.07704289,33589
TX,2011,Kendall,KendallTX2011,14047,42.07704289,34421
TX,2012,Kendall,KendallTX2012,14047,42.07704289,35551
TX,2013,Kendall,KendallTX2013,14047,42.07704289,37133
TX,2014,Kendall,KendallTX2014,14047,42.07704289,38363
TX,2015,Kendall,KendallTX2015,14047,42.07704289,39938
TX,2016,Kendall,KendallTX2016,14047,42.07704289,41903
TX,2017,Kendall,KendallTX2017,14047,42.07704289,43969
TX,2018,Kendall,KendallTX2018,14047,42.07704289,45603
TX,2019,Kendall,KendallTX2019,14047,42.07704289,47431
TX,2010,Hudspeth,HudspethTX2010,1410,40.56386651,3472
TX,2011,Hudspeth,HudspethTX2011,1410,40.56386651,3412
TX,2012,Hudspeth,HudspethTX2012,1410,40.56386651,3357
TX,2013,Hudspeth,HudspethTX2013,1410,40.56386651,3339
TX,2014,Hudspeth,HudspethTX2014,1410,40.56386651,3306
TX,2015,Hudspeth,HudspethTX2015,1410,40.56386651,3541
TX,2016,Hudspeth,HudspethTX2016,1410,40.56386651,4254
TX,2017,Hudspeth,HudspethTX2017,1410,40.56386651,4604
TX,2018,Hudspeth,HudspethTX2018,1410,40.56386651,4788
TX,2019,Hudspeth,HudspethTX2019,1410,40.56386651,4886
TX,2010,Williamson,WilliamsonTX2010,168047,39.77406131,426287
TX,2011,Williamson,WilliamsonTX2011,168047,39.77406131,442031
TX,2012,Williamson,WilliamsonTX2012,168047,39.77406131,455750
TX,2013,Williamson,WilliamsonTX2013,168047,39.77406131,470017
TX,2014,Williamson,WilliamsonTX2014,168047,39.77406131,487913
TX,2015,Williamson,WilliamsonTX2015,168047,39.77406131,507133
TX,2016,Williamson,WilliamsonTX2016,168047,39.77406131,527622
TX,2017,Williamson,WilliamsonTX2017,168047,39.77406131,546251
TX,2018,Williamson,WilliamsonTX2018,168047,39.77406131,566463
TX,2019,Williamson,WilliamsonTX2019,168047,39.77406131,590551
TX,2010,FortBend,FortBendTX2010,226989,38.82151329,590253
TX,2011,FortBend,FortBendTX2011,226989,38.82151329,606064
TX,2012,FortBend,FortBendTX2012,226989,38.82151329,624824
TX,2013,FortBend,FortBendTX2013,226989,38.82151329,651847
TX,2014,FortBend,FortBendTX2014,226989,38.82151329,684048
TX,2015,FortBend,FortBendTX2015,226989,38.82151329,715331
TX,2016,FortBend,FortBendTX2016,226989,38.82151329,744160
TX,2017,FortBend,FortBendTX2017,226989,38.82151329,767712
TX,2018,FortBend,FortBendTX2018,226989,38.82151329,788081
TX,2019,FortBend,FortBendTX2019,226989,38.82151329,811688
