Year,State,County,CountyID,Income
2017,NE,Douglas,DouglasNE2017,61706
2018,NE,Douglas,DouglasNE2018,64580
2019,NE,Douglas,DouglasNE2019,67264
2009,ND,Dunn,DunnND2009,44681
2010,ND,Dunn,DunnND2010,49682
2011,ND,Dunn,DunnND2011,55353
2012,ND,Dunn,DunnND2012,62424
2013,ND,Dunn,DunnND2013,69914
2014,ND,Dunn,DunnND2014,72018
2015,ND,Dunn,DunnND2015,73135
2016,ND,Dunn,DunnND2016,67375
2017,ND,Dunn,DunnND2017,67337
2018,ND,Dunn,DunnND2018,66383
2019,ND,Dunn,DunnND2019,75723
2009,NM,Eddy,EddyNM2009,47117
2010,NM,Eddy,EddyNM2010,43240
2011,NM,Eddy,EddyNM2011,46212
2012,NM,Eddy,EddyNM2012,48001
2013,NM,Eddy,EddyNM2013,49865
2014,NM,Eddy,EddyNM2014,57007
2015,NM,Eddy,EddyNM2015,60407
2016,NM,Eddy,EddyNM2016,57287
2017,NM,Eddy,EddyNM2017,52932
2018,NM,Eddy,EddyNM2018,58320
2019,NM,Eddy,EddyNM2019,63671
2009,GA,Effingham,EffinghamGA2009,54678
2010,GA,Effingham,EffinghamGA2010,60017
2011,GA,Effingham,EffinghamGA2011,59502
2012,GA,Effingham,EffinghamGA2012,62568
2013,GA,Effingham,EffinghamGA2013,61062
2014,GA,Effingham,EffinghamGA2014,61195
2015,GA,Effingham,EffinghamGA2015,63255
2016,GA,Effingham,EffinghamGA2016,63776
2017,GA,Effingham,EffinghamGA2017,68109
2018,GA,Effingham,EffinghamGA2018,65793
2019,GA,Effingham,EffinghamGA2019,71628
2009,NV,Elko,ElkoNV2009,62091
2010,NV,Elko,ElkoNV2010,66210
2011,NV,Elko,ElkoNV2011,62937
2012,NV,Elko,ElkoNV2012,68759
2013,NV,Elko,ElkoNV2013,71354
2014,NV,Elko,ElkoNV2014,72648
2015,NV,Elko,ElkoNV2015,76518
2016,NV,Elko,ElkoNV2016,70242
2017,NV,Elko,ElkoNV2017,76439
2018,NV,Elko,ElkoNV2018,79134
2019,NV,Elko,ElkoNV2019,83287
2009,MA,Essex,EssexMA2009,62758
2010,MA,Essex,EssexMA2010,61604
2011,MA,Essex,EssexMA2011,64303
2012,MA,Essex,EssexMA2012,67408
2013,MA,Essex,EssexMA2013,67235
2014,MA,Essex,EssexMA2014,70074
2015,MA,Essex,EssexMA2015,68237
2016,MA,Essex,EssexMA2016,73503
2017,MA,Essex,EssexMA2017,75309
2018,MA,Essex,EssexMA2018,76373
2019,MA,Essex,EssexMA2019,83253
2009,NJ,Essex,EssexNJ2009,53712
2010,NJ,Essex,EssexNJ2010,52288
2011,NJ,Essex,EssexNJ2011,51021
2012,NJ,Essex,EssexNJ2012,51019
2013,NJ,Essex,EssexNJ2013,53358
2014,NJ,Essex,EssexNJ2014,54603
2015,NJ,Essex,EssexNJ2015,52206
2016,NJ,Essex,EssexNJ2016,54879
2017,NJ,Essex,EssexNJ2017,60284
2018,NJ,Essex,EssexNJ2018,62875
2019,NJ,Essex,EssexNJ2019,64522
2009,CT,Fairfield,FairfieldCT2009,78892
2010,CT,Fairfield,FairfieldCT2010,74634
2011,CT,Fairfield,FairfieldCT2011,77065
2012,CT,Fairfield,FairfieldCT2012,79536
2013,CT,Fairfield,FairfieldCT2013,81816
2014,CT,Fairfield,FairfieldCT2014,85336
2015,CT,Fairfield,FairfieldCT2015,86297
2016,CT,Fairfield,FairfieldCT2016,89954
2017,CT,Fairfield,FairfieldCT2017,91170
2018,CT,Fairfield,FairfieldCT2018,91183
2019,CT,Fairfield,FairfieldCT2019,96966
2009,OH,Fairfield,FairfieldOH2009,52290
2010,OH,Fairfield,FairfieldOH2010,55805
2011,OH,Fairfield,FairfieldOH2011,58829
2012,OH,Fairfield,FairfieldOH2012,58884
2013,OH,Fairfield,FairfieldOH2013,56697
2014,OH,Fairfield,FairfieldOH2014,59921
2015,OH,Fairfield,FairfieldOH2015,61450
2016,OH,Fairfield,FairfieldOH2016,65198
2017,OH,Fairfield,FairfieldOH2017,67276
2018,OH,Fairfield,FairfieldOH2018,67654
2019,OH,Fairfield,FairfieldOH2019,71782
2009,VA,FallsChurch,FallsChurchVA2009,106042
2010,VA,FallsChurch,FallsChurchVA2010,105124
2011,VA,FallsChurch,FallsChurchVA2011,117481
2012,VA,FallsChurch,FallsChurchVA2012,121250
2013,VA,FallsChurch,FallsChurchVA2013,117452
2014,VA,FallsChurch,FallsChurchVA2014,125635
2015,VA,FallsChurch,FallsChurchVA2015,122092
2016,VA,FallsChurch,FallsChurchVA2016,118035
2017,VA,FallsChurch,FallsChurchVA2017,123923
2018,VA,FallsChurch,FallsChurchVA2018,137551
2019,VA,FallsChurch,FallsChurchVA2019,137849
2009,AR,Faulkner,FaulknerAR2009,48390
2010,AR,Faulkner,FaulknerAR2010,46199
2011,AR,Faulkner,FaulknerAR2011,49314
2012,AR,Faulkner,FaulknerAR2012,49843
2013,AR,Faulkner,FaulknerAR2013,49936
2014,AR,Faulkner,FaulknerAR2014,51436
2015,AR,Faulkner,FaulknerAR2015,51157
2016,AR,Faulkner,FaulknerAR2016,50909
2017,AR,Faulkner,FaulknerAR2017,51535
2018,AR,Faulkner,FaulknerAR2018,53882
2019,AR,Faulkner,FaulknerAR2019,58482
2009,MT,Flathead,FlatheadMT2009,45594
2010,MT,Flathead,FlatheadMT2010,42278
2011,MT,Flathead,FlatheadMT2011,44006
2012,MT,Flathead,FlatheadMT2012,45742
2013,MT,Flathead,FlatheadMT2013,46885
2014,MT,Flathead,FlatheadMT2014,47351
2015,MT,Flathead,FlatheadMT2015,48063
2016,MT,Flathead,FlatheadMT2016,50249
2017,MT,Flathead,FlatheadMT2017,57389
2018,MT,Flathead,FlatheadMT2018,54382
2019,MT,Flathead,FlatheadMT2019,61334
2009,GA,Forsyth,ForsythGA2009,84567
2010,GA,Forsyth,ForsythGA2010,81629
2011,GA,Forsyth,ForsythGA2011,85137
2012,GA,Forsyth,ForsythGA2012,87380
2013,GA,Forsyth,ForsythGA2013,87565
2014,GA,Forsyth,ForsythGA2014,86413
2015,GA,Forsyth,ForsythGA2015,97886
2016,GA,Forsyth,ForsythGA2016,101804
2017,GA,Forsyth,ForsythGA2017,103083
2018,GA,Forsyth,ForsythGA2018,105921
2019,GA,Forsyth,ForsythGA2019,113332
2009,TX,FortBend,FortBendTX2009,80548
2010,TX,FortBend,FortBendTX2010,76758
2011,TX,FortBend,FortBendTX2011,82147
2012,TX,FortBend,FortBendTX2012,86037
2013,TX,FortBend,FortBendTX2013,87901
2014,TX,FortBend,FortBendTX2014,88516
2015,TX,FortBend,FortBendTX2015,95117
2016,TX,FortBend,FortBendTX2016,90972
2017,TX,FortBend,FortBendTX2017,91661
2018,TX,FortBend,FortBendTX2018,92310
2019,TX,FortBend,FortBendTX2019,101361
2009,OH,Franklin,FranklinOH2009,47460
2010,OH,Franklin,FranklinOH2010,47621
2011,OH,Franklin,FranklinOH2011,47174
2012,OH,Franklin,FranklinOH2012,50053
2013,OH,Franklin,FranklinOH2013,51456
2014,OH,Franklin,FranklinOH2014,53164
2015,OH,Franklin,FranklinOH2015,53939
2016,OH,Franklin,FranklinOH2016,56090
2017,OH,Franklin,FranklinOH2017,59214
2018,OH,Franklin,FranklinOH2018,60383
2019,OH,Franklin,FranklinOH2019,64648
2009,MD,Frederick,FrederickMD2009,82598
2010,MD,Frederick,FrederickMD2010,80216
2011,MD,Frederick,FrederickMD2011,77872
2012,MD,Frederick,FrederickMD2012,80427
2013,MD,Frederick,FrederickMD2013,83489
2014,MD,Frederick,FrederickMD2014,83698
2015,MD,Frederick,FrederickMD2015,83746
2016,MD,Frederick,FrederickMD2016,89541
2017,MD,Frederick,FrederickMD2017,91727
2018,MD,Frederick,FrederickMD2018,95196
2019,MD,Frederick,FrederickMD2019,102951
2009,VA,Fredericksburg,FredericksburgVA2009,44211
2010,VA,Fredericksburg,FredericksburgVA2010,43460
2011,VA,Fredericksburg,FredericksburgVA2011,50522
2012,VA,Fredericksburg,FredericksburgVA2012,47297
2013,VA,Fredericksburg,FredericksburgVA2013,48152
2014,VA,Fredericksburg,FredericksburgVA2014,51195
2015,VA,Fredericksburg,FredericksburgVA2015,50710
2016,VA,Fredericksburg,FredericksburgVA2016,53714
2017,VA,Fredericksburg,FredericksburgVA2017,56580
2018,VA,Fredericksburg,FredericksburgVA2018,58448
2019,VA,Fredericksburg,FredericksburgVA2019,62121
2009,MT,Gallatin,GallatinMT2009,47065
2010,MT,Gallatin,GallatinMT2010,49354
2011,MT,Gallatin,GallatinMT2011,50042
2012,MT,Gallatin,GallatinMT2012,51394
2013,MT,Gallatin,GallatinMT2013,56680
2014,MT,Gallatin,GallatinMT2014,51569
2015,MT,Gallatin,GallatinMT2015,57358
2016,MT,Gallatin,GallatinMT2016,60439
2017,MT,Gallatin,GallatinMT2017,61446
2018,MT,Gallatin,GallatinMT2018,67569
2019,MT,Gallatin,GallatinMT2019,73731
2009,VT,GrandIsle,GrandIsleVT2009,51993
2010,VT,GrandIsle,GrandIsleVT2010,54907
2011,VT,GrandIsle,GrandIsleVT2011,56241
2012,VT,GrandIsle,GrandIsleVT2012,54915
2013,VT,GrandIsle,GrandIsleVT2013,57559
2014,VT,GrandIsle,GrandIsleVT2014,60081
2015,VT,GrandIsle,GrandIsleVT2015,68342
2016,VT,GrandIsle,GrandIsleVT2016,65601
2017,VT,GrandIsle,GrandIsleVT2017,61971
2018,VT,GrandIsle,GrandIsleVT2018,67746
2019,VT,GrandIsle,GrandIsleVT2019,68364
2009,MI,GrandTraverse,GrandTraverseMI2009,49076
2010,MI,GrandTraverse,GrandTraverseMI2010,47442
2011,MI,GrandTraverse,GrandTraverseMI2011,46786
2012,MI,GrandTraverse,GrandTraverseMI2012,51030
2013,MI,GrandTraverse,GrandTraverseMI2013,50755
2014,MI,GrandTraverse,GrandTraverseMI2014,55592
2015,MI,GrandTraverse,GrandTraverseMI2015,54874
2016,MI,GrandTraverse,GrandTraverseMI2016,57367
2017,MI,GrandTraverse,GrandTraverseMI2017,59674
2018,MI,GrandTraverse,GrandTraverseMI2018,64591
2019,MI,GrandTraverse,GrandTraverseMI2019,65041
2009,AZ,Greenlee,GreenleeAZ2009,56855
2010,AZ,Greenlee,GreenleeAZ2010,49592
2011,AZ,Greenlee,GreenleeAZ2011,51145
2012,AZ,Greenlee,GreenleeAZ2012,53312
2013,AZ,Greenlee,GreenleeAZ2013,54673
2014,AZ,Greenlee,GreenleeAZ2014,59416
2015,AZ,Greenlee,GreenleeAZ2015,58854
2016,AZ,Greenlee,GreenleeAZ2016,61110
2017,AZ,Greenlee,GreenleeAZ2017,63557
2018,AZ,Greenlee,GreenleeAZ2018,65818
2019,AZ,Greenlee,GreenleeAZ2019,68066
2009,IL,Grundy,GrundyIL2009,63349
2010,IL,Grundy,GrundyIL2010,60130
2011,IL,Grundy,GrundyIL2011,63685
2012,IL,Grundy,GrundyIL2012,63167
2013,IL,Grundy,GrundyIL2013,68474
2014,IL,Grundy,GrundyIL2014,70092
2015,IL,Grundy,GrundyIL2015,71928
2016,IL,Grundy,GrundyIL2016,71969
2017,IL,Grundy,GrundyIL2017,76214
2018,IL,Grundy,GrundyIL2018,79348
2019,IL,Grundy,GrundyIL2019,83135
2009,IN,Hamilton,HamiltonIN2009,76878
2010,IN,Hamilton,HamiltonIN2010,82054
2011,IN,Hamilton,HamiltonIN2011,84939
2012,IN,Hamilton,HamiltonIN2012,88429
2013,IN,Hamilton,HamiltonIN2013,84022
2014,IN,Hamilton,HamiltonIN2014,89861
2015,IN,Hamilton,HamiltonIN2015,91844
2016,IN,Hamilton,HamiltonIN2016,92406
2017,IN,Hamilton,HamiltonIN2017,95080
2018,IN,Hamilton,HamiltonIN2018,101740
2019,IN,Hamilton,HamiltonIN2019,107710
2009,ME,Hancock,HancockME2009,48018
2010,ME,Hancock,HancockME2010,41106
2011,ME,Hancock,HancockME2011,44599
2012,ME,Hancock,HancockME2012,45564
2013,ME,Hancock,HancockME2013,44463
2014,ME,Hancock,HancockME2014,45807
2015,ME,Hancock,HancockME2015,48601
2016,ME,Hancock,HancockME2016,53941
2017,ME,Hancock,HancockME2017,51009
2018,ME,Hancock,HancockME2018,52148
2019,ME,Hancock,HancockME2019,58926
2009,MS,Harrison,HarrisonMS2009,42337
2010,MS,Harrison,HarrisonMS2010,41522
2011,MS,Harrison,HarrisonMS2011,39046
2012,MS,Harrison,HarrisonMS2012,40782
2013,MS,Harrison,HarrisonMS2013,41657
2014,MS,Harrison,HarrisonMS2014,41010
2015,MS,Harrison,HarrisonMS2015,42370
2016,MS,Harrison,HarrisonMS2016,42988
2017,MS,Harrison,HarrisonMS2017,46709
2018,MS,Harrison,HarrisonMS2018,45355
2019,MS,Harrison,HarrisonMS2019,49619
2009,CT,Hartford,HartfordCT2009,61962
2010,CT,Hartford,HartfordCT2010,60028
2011,CT,Hartford,HartfordCT2011,60947
2012,CT,Hartford,HartfordCT2012,63374
2013,CT,Hartford,HartfordCT2013,63491
2014,CT,Hartford,HartfordCT2014,65809
2015,CT,Hartford,HartfordCT2015,69260
2016,CT,Hartford,HartfordCT2016,69341
2017,CT,Hartford,HartfordCT2017,70433
2018,CT,Hartford,HartfordCT2018,73037
2019,CT,Hartford,HartfordCT2019,75336
2009,HI,Hawaii,HawaiiHI2009,50739
2010,HI,Hawaii,HawaiiHI2010,46444
2011,HI,Hawaii,HawaiiHI2011,46186
2012,HI,Hawaii,HawaiiHI2012,49048
2013,HI,Hawaii,HawaiiHI2013,47377
2014,HI,Hawaii,HawaiiHI2014,51887
2015,HI,Hawaii,HawaiiHI2015,54914
2016,HI,Hawaii,HawaiiHI2016,54684
2017,HI,Hawaii,HawaiiHI2017,56540
2018,HI,Hawaii,HawaiiHI2018,56383
2019,HI,Hawaii,HawaiiHI2019,64929
2009,TX,Hays,HaysTX2009,53113
2010,TX,Hays,HaysTX2010,57051
2011,TX,Hays,HaysTX2011,56557
2012,TX,Hays,HaysTX2012,55819
2013,TX,Hays,HaysTX2013,59260
2014,TX,Hays,HaysTX2014,59569
2015,TX,Hays,HaysTX2015,61121
2016,TX,Hays,HaysTX2016,64864
2017,TX,Hays,HaysTX2017,66525
2018,TX,Hays,HaysTX2018,68180
2019,TX,Hays,HaysTX2019,72890
2009,IN,Hendricks,HendricksIN2009,67011
2010,IN,Hendricks,HendricksIN2010,66080
2011,IN,Hendricks,HendricksIN2011,64239
2012,IN,Hendricks,HendricksIN2012,70886
2013,IN,Hendricks,HendricksIN2013,68575
2014,IN,Hendricks,HendricksIN2014,70358
2015,IN,Hendricks,HendricksIN2015,73478
2016,IN,Hendricks,HendricksIN2016,78464
2017,IN,Hendricks,HendricksIN2017,75647
2018,IN,Hendricks,HendricksIN2018,80834
2019,IN,Hendricks,HendricksIN2019,85827
2009,NH,Hillsborough,HillsboroughNH2009,64455
2010,NH,Hillsborough,HillsboroughNH2010,67650
2011,NH,Hillsborough,HillsboroughNH2011,66275
2012,NH,Hillsborough,HillsboroughNH2012,68150
2013,NH,Hillsborough,HillsboroughNH2013,67162
2014,NH,Hillsborough,HillsboroughNH2014,71233
2015,NH,Hillsborough,HillsboroughNH2015,73474
2016,NH,Hillsborough,HillsboroughNH2016,75997
2017,NH,Hillsborough,HillsboroughNH2017,78171
2018,NH,Hillsborough,HillsboroughNH2018,78714
2019,NH,Hillsborough,HillsboroughNH2019,82862
2009,HI,Honolulu,HonoluluHI2009,67019
2010,HI,Honolulu,HonoluluHI2010,67519
2011,HI,Honolulu,HonoluluHI2011,65489
2012,HI,Honolulu,HonoluluHI2012,70779
2013,HI,Honolulu,HonoluluHI2013,72649
2014,HI,Honolulu,HonoluluHI2014,73985
2015,HI,Honolulu,HonoluluHI2015,76544
2016,HI,Honolulu,HonoluluHI2016,80012
2017,HI,Honolulu,HonoluluHI2017,80947
2018,HI,Honolulu,HonoluluHI2018,83695
2019,HI,Honolulu,HonoluluHI2019,86946
2009,SC,Horry,HorrySC2009,41163
2010,SC,Horry,HorrySC2010,40697
2011,SC,Horry,HorrySC2011,38807
2012,SC,Horry,HorrySC2012,40249
2013,SC,Horry,HorrySC2013,41808
2014,SC,Horry,HorrySC2014,42830
2015,SC,Horry,HorrySC2015,47083
2016,SC,Horry,HorrySC2016,45608
2017,SC,Horry,HorrySC2017,45979
2018,SC,Horry,HorrySC2018,49082
2019,SC,Horry,HorrySC2019,53648
2009,MD,Howard,HowardMD2009,101417
2010,MD,Howard,HowardMD2010,100992
2011,MD,Howard,HowardMD2011,99040
2012,MD,Howard,HowardMD2012,108234
2013,MD,Howard,HowardMD2013,108503
2014,MD,Howard,HowardMD2014,106871
2015,MD,Howard,HowardMD2015,110224
2016,MD,Howard,HowardMD2016,119386
2017,MD,Howard,HowardMD2017,111576
2018,MD,Howard,HowardMD2018,116719
2019,MD,Howard,HowardMD2019,121329
2009,NJ,Hudson,HudsonNJ2009,55767
2010,NJ,Hudson,HudsonNJ2010,53547
2011,NJ,Hudson,HudsonNJ2011,55133
2012,NJ,Hudson,HudsonNJ2012,56087
2013,NJ,Hudson,HudsonNJ2013,55699
2014,NJ,Hudson,HudsonNJ2014,57720
2015,NJ,Hudson,HudsonNJ2015,60053
2016,NJ,Hudson,HudsonNJ2016,63157
2017,NJ,Hudson,HudsonNJ2017,65673
2018,NJ,Hudson,HudsonNJ2018,73337
2019,NJ,Hudson,HudsonNJ2019,77738
2009,TX,Hudspeth,HudspethTX2009,27053
2010,TX,Hudspeth,HudspethTX2010,26993
2011,TX,Hudspeth,HudspethTX2011,28624
2012,TX,Hudspeth,HudspethTX2012,30043
2013,TX,Hudspeth,HudspethTX2013,31354
2014,TX,Hudspeth,HudspethTX2014,32086
2015,TX,Hudspeth,HudspethTX2015,33048
2016,TX,Hudspeth,HudspethTX2016,35252
2017,TX,Hudspeth,HudspethTX2017,39683
2018,TX,Hudspeth,HudspethTX2018,42671
2019,TX,Hudspeth,HudspethTX2019,39309
2009,SC,Jasper,JasperSC2009,35163
2010,SC,Jasper,JasperSC2010,35533
2011,SC,Jasper,JasperSC2011,34927
2012,SC,Jasper,JasperSC2012,35692
2013,SC,Jasper,JasperSC2013,34852
2014,SC,Jasper,JasperSC2014,37715
2015,SC,Jasper,JasperSC2015,37231
2016,SC,Jasper,JasperSC2016,41902
2017,SC,Jasper,JasperSC2017,40960
2018,SC,Jasper,JasperSC2018,43125
2019,SC,Jasper,JasperSC2019,50790
2009,IA,Jefferson,JeffersonIA2009,41523
2010,IA,Jefferson,JeffersonIA2010,40158
2011,IA,Jefferson,JeffersonIA2011,39743
2012,IA,Jefferson,JeffersonIA2012,40921
2013,IA,Jefferson,JeffersonIA2013,41942
2014,IA,Jefferson,JeffersonIA2014,41094
2015,IA,Jefferson,JeffersonIA2015,43495
2016,IA,Jefferson,JeffersonIA2016,46617
2017,IA,Jefferson,JeffersonIA2017,47907
2018,IA,Jefferson,JeffersonIA2018,46715
2019,IA,Jefferson,JeffersonIA2019,51741
2009,OR,Jefferson,JeffersonOR2009,38132
2010,OR,Jefferson,JeffersonOR2010,40888
2011,OR,Jefferson,JeffersonOR2011,40910
2012,OR,Jefferson,JeffersonOR2012,41426
2013,OR,Jefferson,JeffersonOR2013,41107
2014,OR,Jefferson,JeffersonOR2014,42753
2015,OR,Jefferson,JeffersonOR2015,42325
2016,OR,Jefferson,JeffersonOR2016,44943
2017,OR,Jefferson,JeffersonOR2017,49616
2018,OR,Jefferson,JeffersonOR2018,50376
2019,OR,Jefferson,JeffersonOR2019,52543
2009,WV,Jefferson,JeffersonWV2009,58859
2010,WV,Jefferson,JeffersonWV2010,63156
2011,WV,Jefferson,JeffersonWV2011,59280
2012,WV,Jefferson,JeffersonWV2012,62924
2013,WV,Jefferson,JeffersonWV2013,64916
2014,WV,Jefferson,JeffersonWV2014,66950
2015,WV,Jefferson,JeffersonWV2015,67821
2016,WV,Jefferson,JeffersonWV2016,71315
2017,WV,Jefferson,JeffersonWV2017,70203
2018,WV,Jefferson,JeffersonWV2018,75027
2019,WV,Jefferson,JeffersonWV2019,75225
2009,IA,Johnson,JohnsonIA2009,48955
2010,IA,Johnson,JohnsonIA2010,51014
2011,IA,Johnson,JohnsonIA2011,53570
2012,IA,Johnson,JohnsonIA2012,52934
2013,IA,Johnson,JohnsonIA2013,53204
2014,IA,Johnson,JohnsonIA2014,59946
2015,IA,Johnson,JohnsonIA2015,57706
2016,IA,Johnson,JohnsonIA2016,58904
2017,IA,Johnson,JohnsonIA2017,61395
2018,IA,Johnson,JohnsonIA2018,64387
2019,IA,Johnson,JohnsonIA2019,67295
2009,IN,Johnson,JohnsonIN2009,57634
2010,IN,Johnson,JohnsonIN2010,58695
2011,IN,Johnson,JohnsonIN2011,61477
2012,IN,Johnson,JohnsonIN2012,61671
2013,IN,Johnson,JohnsonIN2013,58936
2014,IN,Johnson,JohnsonIN2014,58833
2015,IN,Johnson,JohnsonIN2015,68256
2016,IN,Johnson,JohnsonIN2016,67215
2017,IN,Johnson,JohnsonIN2017,70690
2018,IN,Johnson,JohnsonIN2018,69880
2019,IN,Johnson,JohnsonIN2019,74427
2009,KS,Johnson,JohnsonKS2009,72006
2010,KS,Johnson,JohnsonKS2010,71389
2011,KS,Johnson,JohnsonKS2011,70665
2012,KS,Johnson,JohnsonKS2012,73712
2013,KS,Johnson,JohnsonKS2013,74135
2014,KS,Johnson,JohnsonKS2014,76104
2015,KS,Johnson,JohnsonKS2015,83007
2016,KS,Johnson,JohnsonKS2016,80872
2017,KS,Johnson,JohnsonKS2017,83516
2018,KS,Johnson,JohnsonKS2018,87087
2019,KS,Johnson,JohnsonKS2019,91913
2009,NC,Johnston,JohnstonNC2009,49501
2010,NC,Johnston,JohnstonNC2010,46922
2011,NC,Johnston,JohnstonNC2011,48380
2012,NC,Johnston,JohnstonNC2012,48773
2013,NC,Johnston,JohnstonNC2013,50904
2014,NC,Johnston,JohnstonNC2014,50055
2015,NC,Johnston,JohnstonNC2015,52681
2016,NC,Johnston,JohnstonNC2016,55174
2017,NC,Johnston,JohnstonNC2017,58647
2018,NC,Johnston,JohnstonNC2018,60296
2019,NC,Johnston,JohnstonNC2019,62835
2009,IL,Kane,KaneIL2009,66604
2010,IL,Kane,KaneIL2010,65430
2011,IL,Kane,KaneIL2011,66133
2012,IL,Kane,KaneIL2012,64870
2013,IL,Kane,KaneIL2013,71444
2014,IL,Kane,KaneIL2014,72131
2015,IL,Kane,KaneIL2015,70502
2016,IL,Kane,KaneIL2016,73684
2017,IL,Kane,KaneIL2017,75739
2018,IL,Kane,KaneIL2018,79834
2019,IL,Kane,KaneIL2019,84311
2009,HI,Kauai,KauaiHI2009,55723
2010,HI,Kauai,KauaiHI2010,52714
2011,HI,Kauai,KauaiHI2011,56937
2012,HI,Kauai,KauaiHI2012,55614
2013,HI,Kauai,KauaiHI2013,55844
2014,HI,Kauai,KauaiHI2014,58883
2015,HI,Kauai,KauaiHI2015,70122
2016,HI,Kauai,KauaiHI2016,63164
2017,HI,Kauai,KauaiHI2017,74881
2018,HI,Kauai,KauaiHI2018,73981
2019,HI,Kauai,KauaiHI2019,73029
2009,IL,Kendall,KendallIL2009,82835
2010,IL,Kendall,KendallIL2010,79542
2011,IL,Kendall,KendallIL2011,82934
2012,IL,Kendall,KendallIL2012,84816
2013,IL,Kendall,KendallIL2013,79648
2014,IL,Kendall,KendallIL2014,90640
2015,IL,Kendall,KendallIL2015,88773
2016,IL,Kendall,KendallIL2016,91952
2017,IL,Kendall,KendallIL2017,97039
2018,IL,Kendall,KendallIL2018,93345
2019,IL,Kendall,KendallIL2019,105586
2009,TX,Kendall,KendallTX2009,72094
2010,TX,Kendall,KendallTX2010,68301
2011,TX,Kendall,KendallTX2011,71388
2012,TX,Kendall,KendallTX2012,68975
2013,TX,Kendall,KendallTX2013,75860
2014,TX,Kendall,KendallTX2014,77764
2015,TX,Kendall,KendallTX2015,79108
2016,TX,Kendall,KendallTX2016,83805
2017,TX,Kendall,KendallTX2017,89637
2018,TX,Kendall,KendallTX2018,90937
2019,TX,Kendall,KendallTX2019,94899
2009,DE,Kent,KentDE2009,50884
2010,DE,Kent,KentDE2010,51490
2011,DE,Kent,KentDE2011,51045
2012,DE,Kent,KentDE2012,51695
2013,DE,Kent,KentDE2013,53811
2014,DE,Kent,KentDE2014,54271
2015,DE,Kent,KentDE2015,55678
2016,DE,Kent,KentDE2016,53994
2017,DE,Kent,KentDE2017,57112
2018,DE,Kent,KentDE2018,54980
2019,DE,Kent,KentDE2019,58804
2009,MI,Kent,KentMI2009,47684
2010,MI,Kent,KentMI2010,47897
2011,MI,Kent,KentMI2011,50651
2012,MI,Kent,KentMI2012,50674
2013,MI,Kent,KentMI2013,51997
2014,MI,Kent,KentMI2014,53342
2015,MI,Kent,KentMI2015,54550
2016,MI,Kent,KentMI2016,59649
2017,MI,Kent,KentMI2017,61146
2018,MI,Kent,KentMI2018,61675
2019,MI,Kent,KentMI2019,66560
2009,RI,Kent,KentRI2009,58364
2010,RI,Kent,KentRI2010,54665
2011,RI,Kent,KentRI2011,59880
2012,RI,Kent,KentRI2012,59682
2013,RI,Kent,KentRI2013,63232
2014,RI,Kent,KentRI2014,61923
2015,RI,Kent,KentRI2015,65332
2016,RI,Kent,KentRI2016,63762
2017,RI,Kent,KentRI2017,72765
2018,RI,Kent,KentRI2018,69089
2019,RI,Kent,KentRI2019,74230
2009,WA,King,KingWA2009,67706
2010,WA,King,KingWA2010,66147
2011,WA,King,KingWA2011,68596
2012,WA,King,KingWA2012,68944
2013,WA,King,KingWA2013,71779
2014,WA,King,KingWA2014,75738
2015,WA,King,KingWA2015,81816
2016,WA,King,KingWA2016,85907
2017,WA,King,KingWA2017,89519
2018,WA,King,KingWA2018,94822
2019,WA,King,KingWA2019,102338
2009,NY,Kings,KingsNY2009,42932
2010,NY,Kings,KingsNY2010,42047
2011,NY,Kings,KingsNY2011,42437
2012,NY,Kings,KingsNY2012,44850
2013,NY,Kings,KingsNY2013,47067
2014,NY,Kings,KingsNY2014,47547
2015,NY,Kings,KingsNY2015,51026
2016,NY,Kings,KingsNY2016,54793
2017,NY,Kings,KingsNY2017,56548
2018,NY,Kings,KingsNY2018,60862
2019,NY,Kings,KingsNY2019,66501
2009,WA,Kittitas,KittitasWA2009,41563
2010,WA,Kittitas,KittitasWA2010,40376
2011,WA,Kittitas,KittitasWA2011,41823
2012,WA,Kittitas,KittitasWA2012,43649
2013,WA,Kittitas,KittitasWA2013,47287
2014,WA,Kittitas,KittitasWA2014,48127
2015,WA,Kittitas,KittitasWA2015,47378
2016,WA,Kittitas,KittitasWA2016,50410
2017,WA,Kittitas,KittitasWA2017,56393
2018,WA,Kittitas,KittitasWA2018,55624
2019,WA,Kittitas,KittitasWA2019,59172
2009,ID,Kootenai,KootenaiID2009,47196
2010,ID,Kootenai,KootenaiID2010,43826
2011,ID,Kootenai,KootenaiID2011,47026
2012,ID,Kootenai,KootenaiID2012,46886
2013,ID,Kootenai,KootenaiID2013,51681
2014,ID,Kootenai,KootenaiID2014,49061
2015,ID,Kootenai,KootenaiID2015,48864
2016,ID,Kootenai,KootenaiID2016,52019
2017,ID,Kootenai,KootenaiID2017,56921
2018,ID,Kootenai,KootenaiID2018,56188
2019,ID,Kootenai,KootenaiID2019,62764
2015,AK,Kusilvak,KusilvakAK2015,33511
2016,AK,Kusilvak,KusilvakAK2016,34341
2017,AK,Kusilvak,KusilvakAK2017,31250
2018,AK,Kusilvak,KusilvakAK2018,32728
2019,AK,Kusilvak,KusilvakAK2019,35369
2009,MS,Lafayette,LafayetteMS2009,41554
2010,MS,Lafayette,LafayetteMS2010,38725
2011,MS,Lafayette,LafayetteMS2011,39853
