State,County,CountyID,Population Change Abs,Pop Change (%),Attribute,Value
NV,Clark,ClarkNV,315447,16.16625702,2017,2181635
NV,Clark,ClarkNV,315447,16.16625702,2018,2226115
NV,Clark,ClarkNV,315447,16.16625702,2019,2266715
NV,Washoe,WashoeNV,50090,11.88575062,2010,421954
NV,Washoe,WashoeNV,50090,11.88575062,2011,423996
NV,Washoe,WashoeNV,50090,11.88575062,2012,427370
NV,Washoe,WashoeNV,50090,11.88575062,2013,431083
NV,Washoe,WashoeNV,50090,11.88575062,2014,436307
NV,Washoe,WashoeNV,50090,11.88575062,2015,442453
NV,Washoe,WashoeNV,50090,11.88575062,2016,449723
NV,Washoe,WashoeNV,50090,11.88575062,2017,456629
NV,Washoe,WashoeNV,50090,11.88575062,2018,464354
NV,Washoe,WashoeNV,50090,11.88575062,2019,471519
NV,Lyon,LyonNV,5528,10.63445039,2010,52045
NV,Lyon,LyonNV,5528,10.63445039,2011,51385
NV,Lyon,LyonNV,5528,10.63445039,2012,50971
NV,Lyon,LyonNV,5528,10.63445039,2013,51090
NV,Lyon,LyonNV,5528,10.63445039,2014,51334
NV,Lyon,LyonNV,5528,10.63445039,2015,51974
NV,Lyon,LyonNV,5528,10.63445039,2016,52707
NV,Lyon,LyonNV,5528,10.63445039,2017,53895
NV,Lyon,LyonNV,5528,10.63445039,2018,55813
NV,Lyon,LyonNV,5528,10.63445039,2019,57510
NV,Elko,ElkoNV,3836,7.837848882,2010,49088
NV,Elko,ElkoNV,3836,7.837848882,2011,49442
NV,Elko,ElkoNV,3836,7.837848882,2012,50969
NV,Elko,ElkoNV,3836,7.837848882,2013,52334
NV,Elko,ElkoNV,3836,7.837848882,2014,52531
NV,Elko,ElkoNV,3836,7.837848882,2015,51728
NV,Elko,ElkoNV,3836,7.837848882,2016,52082
NV,Elko,ElkoNV,3836,7.837848882,2017,52357
NV,Elko,ElkoNV,3836,7.837848882,2018,52539
NV,Elko,ElkoNV,3836,7.837848882,2019,52778
NH,Strafford,StraffordNH,7482,6.075468328,2010,123200
NH,Strafford,StraffordNH,7482,6.075468328,2011,124133
NH,Strafford,StraffordNH,7482,6.075468328,2012,124768
NH,Strafford,StraffordNH,7482,6.075468328,2013,125029
NH,Strafford,StraffordNH,7482,6.075468328,2014,126542
NH,Strafford,StraffordNH,7482,6.075468328,2015,127038
NH,Strafford,StraffordNH,7482,6.075468328,2016,128311
NH,Strafford,StraffordNH,7482,6.075468328,2017,129841
NH,Strafford,StraffordNH,7482,6.075468328,2018,129797
NH,Strafford,StraffordNH,7482,6.075468328,2019,130633
NH,Rockingham,RockinghamNH,14565,4.933876235,2010,295289
NH,Rockingham,RockinghamNH,14565,4.933876235,2011,296195
NH,Rockingham,RockinghamNH,14565,4.933876235,2012,298157
NH,Rockingham,RockinghamNH,14565,4.933876235,2013,299456
NH,Rockingham,RockinghamNH,14565,4.933876235,2014,301361
NH,Rockingham,RockinghamNH,14565,4.933876235,2015,302691
NH,Rockingham,RockinghamNH,14565,4.933876235,2016,304377
NH,Rockingham,RockinghamNH,14565,4.933876235,2017,306669
NH,Rockingham,RockinghamNH,14565,4.933876235,2018,308287
NH,Rockingham,RockinghamNH,14565,4.933876235,2019,309769
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2010,401055
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2011,402774
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2012,404344
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2013,405281
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2014,407275
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2015,408985
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2016,411333
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2017,413204
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2018,414630
NH,Hillsborough,HillsboroughNH,16319,4.072561928,2019,417025
NH,Merrimack,MerrimackNH,4940,3.37314187,2010,146388
NH,Merrimack,MerrimackNH,4940,3.37314187,2011,146867
NH,Merrimack,MerrimackNH,4940,3.37314187,2012,147105
NH,Merrimack,MerrimackNH,4940,3.37314187,2013,147497
NH,Merrimack,MerrimackNH,4940,3.37314187,2014,148161
NH,Merrimack,MerrimackNH,4940,3.37314187,2015,148649
NH,Merrimack,MerrimackNH,4940,3.37314187,2016,149063
NH,Merrimack,MerrimackNH,4940,3.37314187,2017,149830
NH,Merrimack,MerrimackNH,4940,3.37314187,2018,150650
NH,Merrimack,MerrimackNH,4940,3.37314187,2019,151391
NH,Carroll,CarrollNH,1087,2.272964891,2010,47826
NH,Carroll,CarrollNH,1087,2.272964891,2011,47680
NH,Carroll,CarrollNH,1087,2.272964891,2012,47694
NH,Carroll,CarrollNH,1087,2.272964891,2013,47520
NH,Carroll,CarrollNH,1087,2.272964891,2014,47433
NH,Carroll,CarrollNH,1087,2.272964891,2015,47399
NH,Carroll,CarrollNH,1087,2.272964891,2016,47497
NH,Carroll,CarrollNH,1087,2.272964891,2017,48132
NH,Carroll,CarrollNH,1087,2.272964891,2018,48754
NH,Carroll,CarrollNH,1087,2.272964891,2019,48910
NJ,Hudson,HudsonNJ,38107,6.007876598,2010,635652
NJ,Hudson,HudsonNJ,38107,6.007876598,2011,645634
NJ,Hudson,HudsonNJ,38107,6.007876598,2012,652348
NJ,Hudson,HudsonNJ,38107,6.007876598,2013,657047
NJ,Hudson,HudsonNJ,38107,6.007876598,2014,660240
NJ,Hudson,HudsonNJ,38107,6.007876598,2015,664492
NJ,Hudson,HudsonNJ,38107,6.007876598,2016,668588
NJ,Hudson,HudsonNJ,38107,6.007876598,2017,672826
NJ,Hudson,HudsonNJ,38107,6.007876598,2018,671931
NJ,Hudson,HudsonNJ,38107,6.007876598,2019,672391
NJ,Ocean,OceanNJ,30640,5.31440683,2010,577564
NJ,Ocean,OceanNJ,30640,5.31440683,2011,578876
NJ,Ocean,OceanNJ,30640,5.31440683,2012,579932
NJ,Ocean,OceanNJ,30640,5.31440683,2013,582059
NJ,Ocean,OceanNJ,30640,5.31440683,2014,584447
NJ,Ocean,OceanNJ,30640,5.31440683,2015,587091
NJ,Ocean,OceanNJ,30640,5.31440683,2016,590897
NJ,Ocean,OceanNJ,30640,5.31440683,2017,595424
NJ,Ocean,OceanNJ,30640,5.31440683,2018,601478
NJ,Ocean,OceanNJ,30640,5.31440683,2019,607186
NJ,Union,UnionNJ,19877,3.705188046,2010,537369
NJ,Union,UnionNJ,19877,3.705188046,2011,539931
NJ,Union,UnionNJ,19877,3.705188046,2012,542970
NJ,Union,UnionNJ,19877,3.705188046,2013,546025
NJ,Union,UnionNJ,19877,3.705188046,2014,548014
NJ,Union,UnionNJ,19877,3.705188046,2015,549905
NJ,Union,UnionNJ,19877,3.705188046,2016,552781
NJ,Union,UnionNJ,19877,3.705188046,2017,554738
NJ,Union,UnionNJ,19877,3.705188046,2018,556402
NJ,Union,UnionNJ,19877,3.705188046,2019,556341
NJ,Bergen,BergenNJ,27095,2.993568716,2010,906284
NJ,Bergen,BergenNJ,27095,2.993568716,2011,911994
NJ,Bergen,BergenNJ,27095,2.993568716,2012,916255
NJ,Bergen,BergenNJ,27095,2.993568716,2013,919951
NJ,Bergen,BergenNJ,27095,2.993568716,2014,923403
NJ,Bergen,BergenNJ,27095,2.993568716,2015,926391
NJ,Bergen,BergenNJ,27095,2.993568716,2016,928120
NJ,Bergen,BergenNJ,27095,2.993568716,2017,932420
NJ,Bergen,BergenNJ,27095,2.993568716,2018,932816
NJ,Bergen,BergenNJ,27095,2.993568716,2019,932202
NJ,Essex,EssexNJ,15084,1.924247121,2010,784037
NJ,Essex,EssexNJ,15084,1.924247121,2011,785551
NJ,Essex,EssexNJ,15084,1.924247121,2012,785063
NJ,Essex,EssexNJ,15084,1.924247121,2013,786649
NJ,Essex,EssexNJ,15084,1.924247121,2014,788726
NJ,Essex,EssexNJ,15084,1.924247121,2015,790439
NJ,Essex,EssexNJ,15084,1.924247121,2016,792689
NJ,Essex,EssexNJ,15084,1.924247121,2017,796349
NJ,Essex,EssexNJ,15084,1.924247121,2018,798570
NJ,Essex,EssexNJ,15084,1.924247121,2019,798975
NM,Sandoval,SandovalNM,15127,11.49284689,2010,132431
NM,Sandoval,SandovalNM,15127,11.49284689,2011,134326
NM,Sandoval,SandovalNM,15127,11.49284689,2012,135380
NM,Sandoval,SandovalNM,15127,11.49284689,2013,136311
NM,Sandoval,SandovalNM,15127,11.49284689,2014,137023
NM,Sandoval,SandovalNM,15127,11.49284689,2015,138521
NM,Sandoval,SandovalNM,15127,11.49284689,2016,140464
NM,Sandoval,SandovalNM,15127,11.49284689,2017,142689
NM,Sandoval,SandovalNM,15127,11.49284689,2018,145096
NM,Sandoval,SandovalNM,15127,11.49284689,2019,146748
NM,Lea,LeaNM,6344,9.801316318,2010,64598
NM,Lea,LeaNM,6344,9.801316318,2011,65126
NM,Lea,LeaNM,6344,9.801316318,2012,66362
NM,Lea,LeaNM,6344,9.801316318,2013,68613
NM,Lea,LeaNM,6344,9.801316318,2014,70165
NM,Lea,LeaNM,6344,9.801316318,2015,71476
NM,Lea,LeaNM,6344,9.801316318,2016,70249
NM,Lea,LeaNM,6344,9.801316318,2017,69046
NM,Lea,LeaNM,6344,9.801316318,2018,69543
NM,Lea,LeaNM,6344,9.801316318,2019,71070
NM,Eddy,EddyNM,4632,8.605186892,2010,53909
NM,Eddy,EddyNM,4632,8.605186892,2011,54070
NM,Eddy,EddyNM,4632,8.605186892,2012,54419
NM,Eddy,EddyNM,4632,8.605186892,2013,55662
NM,Eddy,EddyNM,4632,8.605186892,2014,56682
NM,Eddy,EddyNM,4632,8.605186892,2015,57715
NM,Eddy,EddyNM,4632,8.605186892,2016,57650
NM,Eddy,EddyNM,4632,8.605186892,2017,57108
NM,Eddy,EddyNM,4632,8.605186892,2018,57729
NM,Eddy,EddyNM,4632,8.605186892,2019,58460
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2010,17994
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2011,18229
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2012,18234
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2013,17947
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2014,17803
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2015,17817
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2016,18209
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2017,18742
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2018,18988
NM,LosAlamos,LosAlamosNM,1419,7.905292479,2019,19369
NM,Otero,OteroNM,3658,5.730668004,2010,64403
NM,Otero,OteroNM,3658,5.730668004,2011,65642
NM,Otero,OteroNM,3658,5.730668004,2012,66208
NM,Otero,OteroNM,3658,5.730668004,2013,66304
NM,Otero,OteroNM,3658,5.730668004,2014,65336
NM,Otero,OteroNM,3658,5.730668004,2015,64768
NM,Otero,OteroNM,3658,5.730668004,2016,65647
NM,Otero,OteroNM,3658,5.730668004,2017,66121
NM,Otero,OteroNM,3658,5.730668004,2018,66659
NM,Otero,OteroNM,3658,5.730668004,2019,67490
NY,Saratoga,SaratogaNY,10265,4.674450587,2010,220109
NY,Saratoga,SaratogaNY,10265,4.674450587,2011,221111
NY,Saratoga,SaratogaNY,10265,4.674450587,2012,222483
NY,Saratoga,SaratogaNY,10265,4.674450587,2013,224087
NY,Saratoga,SaratogaNY,10265,4.674450587,2014,224513
NY,Saratoga,SaratogaNY,10265,4.674450587,2015,226078
NY,Saratoga,SaratogaNY,10265,4.674450587,2016,227122
NY,Saratoga,SaratogaNY,10265,4.674450587,2017,229276
NY,Saratoga,SaratogaNY,10265,4.674450587,2018,230170
NY,Saratoga,SaratogaNY,10265,4.674450587,2019,229863
NY,Rockland,RocklandNY,14098,4.523069322,2010,312499
NY,Rockland,RocklandNY,14098,4.523069322,2011,315452
NY,Rockland,RocklandNY,14098,4.523069322,2012,317196
NY,Rockland,RocklandNY,14098,4.523069322,2013,319284
NY,Rockland,RocklandNY,14098,4.523069322,2014,321119
NY,Rockland,RocklandNY,14098,4.523069322,2015,322919
NY,Rockland,RocklandNY,14098,4.523069322,2016,323258
NY,Rockland,RocklandNY,14098,4.523069322,2017,324622
NY,Rockland,RocklandNY,14098,4.523069322,2018,325522
NY,Rockland,RocklandNY,14098,4.523069322,2019,325789
NY,Orange,OrangeNY,12114,3.249236909,2010,373445
NY,Orange,OrangeNY,12114,3.249236909,2011,374097
NY,Orange,OrangeNY,12114,3.249236909,2012,373699
NY,Orange,OrangeNY,12114,3.249236909,2013,374320
NY,Orange,OrangeNY,12114,3.249236909,2014,374845
NY,Orange,OrangeNY,12114,3.249236909,2015,375803
NY,Orange,OrangeNY,12114,3.249236909,2016,377799
NY,Orange,OrangeNY,12114,3.249236909,2017,379758
NY,Orange,OrangeNY,12114,3.249236909,2018,382126
NY,Orange,OrangeNY,12114,3.249236909,2019,384940
NY,NewYork,NewYorkNY,42325,2.668022373,2010,1588767
NY,NewYork,NewYorkNY,42325,2.668022373,2011,1608293
NY,NewYork,NewYorkNY,42325,2.668022373,2012,1623911
NY,NewYork,NewYorkNY,42325,2.668022373,2013,1627491
NY,NewYork,NewYorkNY,42325,2.668022373,2014,1630678
NY,NewYork,NewYorkNY,42325,2.668022373,2015,1636063
NY,NewYork,NewYorkNY,42325,2.668022373,2016,1635443
NY,NewYork,NewYorkNY,42325,2.668022373,2017,1630698
NY,NewYork,NewYorkNY,42325,2.668022373,2018,1629055
NY,NewYork,NewYorkNY,42325,2.668022373,2019,1628706
NY,Bronx,BronxNY,33627,2.428678733,2010,1387298
NY,Bronx,BronxNY,33627,2.428678733,2011,1397335
NY,Bronx,BronxNY,33627,2.428678733,2012,1411496
NY,Bronx,BronxNY,33627,2.428678733,2013,1421928
NY,Bronx,BronxNY,33627,2.428678733,2014,1430942
NY,Bronx,BronxNY,33627,2.428678733,2015,1440005
NY,Bronx,BronxNY,33627,2.428678733,2016,1444417
NY,Bronx,BronxNY,33627,2.428678733,2017,1440625
NY,Bronx,BronxNY,33627,2.428678733,2018,1432087
NY,Bronx,BronxNY,33627,2.428678733,2019,1418207
NY,Kings,KingsNY,55182,2.203119629,2010,2509828
NY,Kings,KingsNY,55182,2.203119629,2011,2540817
NY,Kings,KingsNY,55182,2.203119629,2012,2568450
NY,Kings,KingsNY,55182,2.203119629,2013,2587684
NY,Kings,KingsNY,55182,2.203119629,2014,2601513
NY,Kings,KingsNY,55182,2.203119629,2015,2608794
NY,Kings,KingsNY,55182,2.203119629,2016,2608423
NY,Kings,KingsNY,55182,2.203119629,2017,2594676
NY,Kings,KingsNY,55182,2.203119629,2018,2578074
NY,Kings,KingsNY,55182,2.203119629,2019,2559903
NC,Brunswick,BrunswickNC,35391,32.94361858,2010,108069
NC,Brunswick,BrunswickNC,35391,32.94361858,2011,110185
NC,Brunswick,BrunswickNC,35391,32.94361858,2012,112013
NC,Brunswick,BrunswickNC,35391,32.94361858,2013,114922
NC,Brunswick,BrunswickNC,35391,32.94361858,2014,118305
NC,Brunswick,BrunswickNC,35391,32.94361858,2015,122211
NC,Brunswick,BrunswickNC,35391,32.94361858,2016,126304
NC,Brunswick,BrunswickNC,35391,32.94361858,2017,130859
NC,Brunswick,BrunswickNC,35391,32.94361858,2018,136880
NC,Brunswick,BrunswickNC,35391,32.94361858,2019,142820
NC,Johnston,JohnstonNC,40461,23.95871576,2010,169678
NC,Johnston,JohnstonNC,40461,23.95871576,2011,172446
NC,Johnston,JohnstonNC,40461,23.95871576,2012,174383
NC,Johnston,JohnstonNC,40461,23.95871576,2013,177227
NC,Johnston,JohnstonNC,40461,23.95871576,2014,180710
NC,Johnston,JohnstonNC,40461,23.95871576,2015,185104
NC,Johnston,JohnstonNC,40461,23.95871576,2016,190843
NC,Johnston,JohnstonNC,40461,23.95871576,2017,196374
NC,Johnston,JohnstonNC,40461,23.95871576,2018,202692
NC,Johnston,JohnstonNC,40461,23.95871576,2019,209339
NC,Wake,WakeNC,210709,23.38477691,2010,906870
NC,Wake,WakeNC,210709,23.38477691,2011,928787
NC,Wake,WakeNC,210709,23.38477691,2012,952060
NC,Wake,WakeNC,210709,23.38477691,2013,974198
NC,Wake,WakeNC,210709,23.38477691,2014,997788
NC,Wake,WakeNC,210709,23.38477691,2015,1022319
NC,Wake,WakeNC,210709,23.38477691,2016,1048335
NC,Wake,WakeNC,210709,23.38477691,2017,1071706
NC,Wake,WakeNC,210709,23.38477691,2018,1091273
NC,Wake,WakeNC,210709,23.38477691,2019,1111761
NC,Cabarrus,CabarrusNC,38332,21.52020256,2010,178562
NC,Cabarrus,CabarrusNC,38332,21.52020256,2011,181175
NC,Cabarrus,CabarrusNC,38332,21.52020256,2012,184340
NC,Cabarrus,CabarrusNC,38332,21.52020256,2013,187240
NC,Cabarrus,CabarrusNC,38332,21.52020256,2014,191680
NC,Cabarrus,CabarrusNC,38332,21.52020256,2015,196396
NC,Cabarrus,CabarrusNC,38332,21.52020256,2016,201639
NC,Cabarrus,CabarrusNC,38332,21.52020256,2017,206988
NC,Cabarrus,CabarrusNC,38332,21.52020256,2018,211597
NC,Cabarrus,CabarrusNC,38332,21.52020256,2019,216453
NC,Pender,PenderNC,10864,20.81385547,2010,52415
NC,Pender,PenderNC,10864,20.81385547,2011,53175
NC,Pender,PenderNC,10864,20.81385547,2012,53714
NC,Pender,PenderNC,10864,20.81385547,2013,54779
NC,Pender,PenderNC,10864,20.81385547,2014,55900
NC,Pender,PenderNC,10864,20.81385547,2015,57426
NC,Pender,PenderNC,10864,20.81385547,2016,58771
NC,Pender,PenderNC,10864,20.81385547,2017,60719
NC,Pender,PenderNC,10864,20.81385547,2018,62017
NC,Pender,PenderNC,10864,20.81385547,2019,63060
ND,McKenzie,McKenzieND,8665,136.2635635,2010,6412
ND,McKenzie,McKenzieND,8665,136.2635635,2011,7011
ND,McKenzie,McKenzieND,8665,136.2635635,2012,7978
ND,McKenzie,McKenzieND,8665,136.2635635,2013,9278
ND,McKenzie,McKenzieND,8665,136.2635635,2014,10979
ND,McKenzie,McKenzieND,8665,136.2635635,2015,12794
ND,McKenzie,McKenzieND,8665,136.2635635,2016,12572
ND,McKenzie,McKenzieND,8665,136.2635635,2017,12688
ND,McKenzie,McKenzieND,8665,136.2635635,2018,13594
ND,McKenzie,McKenzieND,8665,136.2635635,2019,15024
ND,Williams,WilliamsND,15190,67.81552748,2010,22589
ND,Williams,WilliamsND,15190,67.81552748,2011,24406
ND,Williams,WilliamsND,15190,67.81552748,2012,26735
ND,Williams,WilliamsND,15190,67.81552748,2013,29591
ND,Williams,WilliamsND,15190,67.81552748,2014,32106
ND,Williams,WilliamsND,15190,67.81552748,2015,35301
ND,Williams,WilliamsND,15190,67.81552748,2016,34213
ND,Williams,WilliamsND,15190,67.81552748,2017,33467
ND,Williams,WilliamsND,15190,67.81552748,2018,35469
ND,Williams,WilliamsND,15190,67.81552748,2019,37589
ND,Mountrail,MountrailND,2882,37.6092914,2010,7708
ND,Mountrail,MountrailND,2882,37.6092914,2011,8103
ND,Mountrail,MountrailND,2882,37.6092914,2012,8739
ND,Mountrail,MountrailND,2882,37.6092914,2013,9340
ND,Mountrail,MountrailND,2882,37.6092914,2014,9751
ND,Mountrail,MountrailND,2882,37.6092914,2015,10311
ND,Mountrail,MountrailND,2882,37.6092914,2016,10234
ND,Mountrail,MountrailND,2882,37.6092914,2017,10276
ND,Mountrail,MountrailND,2882,37.6092914,2018,10239
ND,Mountrail,MountrailND,2882,37.6092914,2019,10545
ND,Stark,StarkND,7290,30.12521179,2010,24359
ND,Stark,StarkND,7290,30.12521179,2011,25186
ND,Stark,StarkND,7290,30.12521179,2012,26901
ND,Stark,StarkND,7290,30.12521179,2013,28317
ND,Stark,StarkND,7290,30.12521179,2014,30315
ND,Stark,StarkND,7290,30.12521179,2015,31861
ND,Stark,StarkND,7290,30.12521179,2016,30869
ND,Stark,StarkND,7290,30.12521179,2017,30291
ND,Stark,StarkND,7290,30.12521179,2018,30893
ND,Stark,StarkND,7290,30.12521179,2019,31489
ND,Dunn,DunnND,888,25.11312217,2010,3536
ND,Dunn,DunnND,888,25.11312217,2011,3724
ND,Dunn,DunnND,888,25.11312217,2012,3958
ND,Dunn,DunnND,888,25.11312217,2013,4140
ND,Dunn,DunnND,888,25.11312217,2014,4375
ND,Dunn,DunnND,888,25.11312217,2015,4578
ND,Dunn,DunnND,888,25.11312217,2016,4372
ND,Dunn,DunnND,888,25.11312217,2017,4274
ND,Dunn,DunnND,888,25.11312217,2018,4328
ND,Dunn,DunnND,888,25.11312217,2019,4424
OH,Delaware,DelawareOH,35005,20.09794915,2010,175099
OH,Delaware,DelawareOH,35005,20.09794915,2011,178535
OH,Delaware,DelawareOH,35005,20.09794915,2012,181127
OH,Delaware,DelawareOH,35005,20.09794915,2013,185380
OH,Delaware,DelawareOH,35005,20.09794915,2014,189440
OH,Delaware,DelawareOH,35005,20.09794915,2015,193391
OH,Delaware,DelawareOH,35005,20.09794915,2016,197144
OH,Delaware,DelawareOH,35005,20.09794915,2017,200870
OH,Delaware,DelawareOH,35005,20.09794915,2018,205091
OH,Delaware,DelawareOH,35005,20.09794915,2019,209177
OH,Franklin,FranklinOH,153280,13.17431559,2010,1166202
OH,Franklin,FranklinOH,153280,13.17431559,2011,1180800
OH,Franklin,FranklinOH,153280,13.17431559,2012,1199045
OH,Franklin,FranklinOH,153280,13.17431559,2013,1218878
OH,Franklin,FranklinOH,153280,13.17431559,2014,1238362
OH,Franklin,FranklinOH,153280,13.17431559,2015,1257386
OH,Franklin,FranklinOH,153280,13.17431559,2016,1274450
OH,Franklin,FranklinOH,153280,13.17431559,2017,1295510
OH,Franklin,FranklinOH,153280,13.17431559,2018,1307698
OH,Franklin,FranklinOH,153280,13.17431559,2019,1316756
OH,Union,UnionOH,6657,12.72094934,2010,52464
OH,Union,UnionOH,6657,12.72094934,2011,53095
OH,Union,UnionOH,6657,12.72094934,2012,52796
OH,Union,UnionOH,6657,12.72094934,2013,53436
OH,Union,UnionOH,6657,12.72094934,2014,53773
OH,Union,UnionOH,6657,12.72094934,2015,54388
OH,Union,UnionOH,6657,12.72094934,2016,55581
OH,Union,UnionOH,6657,12.72094934,2017,56798
OH,Union,UnionOH,6657,12.72094934,2018,57782
OH,Union,UnionOH,6657,12.72094934,2019,58988
OH,Warren,WarrenOH,21804,10.2463369,2010,213429
OH,Warren,WarrenOH,21804,10.2463369,2011,215332
OH,Warren,WarrenOH,21804,10.2463369,2012,217212
OH,Warren,WarrenOH,21804,10.2463369,2013,219216
OH,Warren,WarrenOH,21804,10.2463369,2014,221267
OH,Warren,WarrenOH,21804,10.2463369,2015,223864
OH,Warren,WarrenOH,21804,10.2463369,2016,226539
OH,Warren,WarrenOH,21804,10.2463369,2017,228709
OH,Warren,WarrenOH,21804,10.2463369,2018,231945
OH,Warren,WarrenOH,21804,10.2463369,2019,234602
OH,Fairfield,FairfieldOH,11380,7.784177189,2010,146417
OH,Fairfield,FairfieldOH,11380,7.784177189,2011,147174
OH,Fairfield,FairfieldOH,11380,7.784177189,2012,147301
OH,Fairfield,FairfieldOH,11380,7.784177189,2013,148796
OH,Fairfield,FairfieldOH,11380,7.784177189,2014,150360
OH,Fairfield,FairfieldOH,11380,7.784177189,2015,151254
OH,Fairfield,FairfieldOH,11380,7.784177189,2016,152789
OH,Fairfield,FairfieldOH,11380,7.784177189,2017,154686
OH,Fairfield,FairfieldOH,11380,7.784177189,2018,155982
OH,Fairfield,FairfieldOH,11380,7.784177189,2019,157574
OK,Canadian,CanadianOK,32740,28.3301317,2010,116361
OK,Canadian,CanadianOK,32740,28.3301317,2011,119397
OK,Canadian,CanadianOK,32740,28.3301317,2012,122500
OK,Canadian,CanadianOK,32740,28.3301317,2013,125943
OK,Canadian,CanadianOK,32740,28.3301317,2014,129321
OK,Canadian,CanadianOK,32740,28.3301317,2015,133158
OK,Canadian,CanadianOK,32740,28.3301317,2016,136386
OK,Canadian,CanadianOK,32740,28.3301317,2017,140001
OK,Canadian,CanadianOK,32740,28.3301317,2018,144426
OK,Canadian,CanadianOK,32740,28.3301317,2019,148306
OK,McClain,McClainOK,5971,17.30574153,2010,34733
OK,McClain,McClainOK,5971,17.30574153,2011,35196
OK,McClain,McClainOK,5971,17.30574153,2012,35580
OK,McClain,McClainOK,5971,17.30574153,2013,36457
OK,McClain,McClainOK,5971,17.30574153,2014,37244
OK,McClain,McClainOK,5971,17.30574153,2015,37973
OK,McClain,McClainOK,5971,17.30574153,2016,38597
OK,McClain,McClainOK,5971,17.30574153,2017,39306
OK,McClain,McClainOK,5971,17.30574153,2018,39887
OK,McClain,McClainOK,5971,17.30574153,2019,40474
OK,Logan,LoganOK,6157,14.71066087,2010,42056
OK,Logan,LoganOK,6157,14.71066087,2011,42575
OK,Logan,LoganOK,6157,14.71066087,2012,43042
OK,Logan,LoganOK,6157,14.71066087,2013,43829
OK,Logan,LoganOK,6157,14.71066087,2014,44680
OK,Logan,LoganOK,6157,14.71066087,2015,45346
OK,Logan,LoganOK,6157,14.71066087,2016,46027
OK,Logan,LoganOK,6157,14.71066087,2017,46785
OK,Logan,LoganOK,6157,14.71066087,2018,47248
OK,Logan,LoganOK,6157,14.71066087,2019,48011
OK,Bryan,BryanOK,5579,13.15305545,2010,42580
OK,Bryan,BryanOK,5579,13.15305545,2011,43120
OK,Bryan,BryanOK,5579,13.15305545,2012,43453
OK,Bryan,BryanOK,5579,13.15305545,2013,44118
OK,Bryan,BryanOK,5579,13.15305545,2014,44483
OK,Bryan,BryanOK,5579,13.15305545,2015,45021
OK,Bryan,BryanOK,5579,13.15305545,2016,45599
OK,Bryan,BryanOK,5579,13.15305545,2017,46481
OK,Bryan,BryanOK,5579,13.15305545,2018,47191
OK,Bryan,BryanOK,5579,13.15305545,2019,47995
OK,Wagoner,WagonerOK,8207,11.2298514,2010,73426
OK,Wagoner,WagonerOK,8207,11.2298514,2011,74035
OK,Wagoner,WagonerOK,8207,11.2298514,2012,74984
OK,Wagoner,WagonerOK,8207,11.2298514,2013,75654
OK,Wagoner,WagonerOK,8207,11.2298514,2014,75651
OK,Wagoner,WagonerOK,8207,11.2298514,2015,76733
OK,Wagoner,WagonerOK,8207,11.2298514,2016,77662
OK,Wagoner,WagonerOK,8207,11.2298514,2017,78984
OK,Wagoner,WagonerOK,8207,11.2298514,2018,80123
OK,Wagoner,WagonerOK,8207,11.2298514,2019,81289
OR,Deschutes,DeschutesOR,39964,25.33728951,2010,157742
OR,Deschutes,DeschutesOR,39964,25.33728951,2011,159660
OR,Deschutes,DeschutesOR,39964,25.33728951,2012,161359
OR,Deschutes,DeschutesOR,39964,25.33728951,2013,165299
OR,Deschutes,DeschutesOR,39964,25.33728951,2014,169512
OR,Deschutes,DeschutesOR,39964,25.33728951,2015,174246
OR,Deschutes,DeschutesOR,39964,25.33728951,2016,180666
OR,Deschutes,DeschutesOR,39964,25.33728951,2017,186744
OR,Deschutes,DeschutesOR,39964,25.33728951,2018,191905
OR,Deschutes,DeschutesOR,39964,25.33728951,2019,197692
OR,Crook,CrookOR,3426,16.33139479,2010,20884
OR,Crook,CrookOR,3426,16.33139479,2011,20638
OR,Crook,CrookOR,3426,16.33139479,2012,20607
OR,Crook,CrookOR,3426,16.33139479,2013,20699
OR,Crook,CrookOR,3426,16.33139479,2014,20956
OR,Crook,CrookOR,3426,16.33139479,2015,21455
OR,Crook,CrookOR,3426,16.33139479,2016,22306
OR,Crook,CrookOR,3426,16.33139479,2017,23065
OR,Crook,CrookOR,3426,16.33139479,2018,23825
OR,Crook,CrookOR,3426,16.33139479,2019,24404
OR,Polk,PolkOR,10685,14.17108753,2010,75538
